run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
pickplace_push,config_1,4150000,4150000,push-v3,1,1.0,,122.23952597648078,,37.4,37.4,1,50,50
pickplace_push,config_1,4200000,4200000,pick-place-v3,0,1.0,,57.980254508097936,,45.46,45.46,1,50,50
pickplace_push,config_1,4200000,4200000,push-v3,1,1.0,,125.62388039164416,,37.58,37.58,1,50,50
pickplace_push,config_1,4250000,4250000,pick-place-v3,0,1.0,,59.534458835882795,,45.12,45.12,1,50,50
pickplace_push,config_1,4250000,4250000,push-v3,1,1.0,,127.23892111675707,,37.52,37.52,1,50,50
pickplace_push,config_1,4300000,4300000,pick-place-v3,0,1.0,,58.99210012331801,,44.12,44.12,1,50,50
pickplace_push,config_1,4300000,4300000,push-v3,1,1.0,,126.04459120139899,,37.5,37.5,1,50,50
pickplace_push,config_1,4350000,4350000,pick-place-v3,0,1.0,,59.65252655544557,,44.18,44.18,1,50,50
pickplace_push,config_1,4350000,4350000,push-v3,1,1.0,,134.980795969727,,38.3,38.3,1,50,50
pickplace_push,config_1,4400000,4400000,pick-place-v3,0,0.98,,58.844209222191985,,53.08,43.95918367346939,1,50,50
pickplace_push,config_1,4400000,4400000,push-v3,1,1.0,,133.66004169971396,,38.34,38.34,1,50,50
pickplace_push,config_1,4450000,4450000,pick-place-v3,0,0.98,,58.40896161159353,,52.84,43.714285714285715,1,50,50
pickplace_push,config_1,4450000,4450000,push-v3,1,0.92,,472.7584340399082,,88.06,52.23913043478261,1,50,50
pickplace_push,config_1,4500000,4500000,pick-place-v3,0,0.98,,59.436449050482864,,52.4,43.265306122448976,1,50,50
pickplace_push,config_1,4500000,4500000,push-v3,1,0.94,,355.2581504587377,,66.36,38.680851063829785,1,50,50
pickplace_push,config_1,4550000,4550000,pick-place-v3,0,1.0,,58.51022602041634,,42.88,42.88,1,50,50
pickplace_push,config_1,4550000,4550000,push-v3,1,1.0,,183.50762260062066,,44.28,44.28,1,50,50
pickplace_push,config_1,4600000,4600000,pick-place-v3,0,1.0,,56.39910332498983,,42.48,42.48,1,50,50
pickplace_push,config_1,4600000,4600000,push-v3,1,1.0,,230.20820180071792,,50.58,50.58,1,50,50
pickplace_push,config_1,4650000,4650000,pick-place-v3,0,1.0,,56.76717236328884,,42.18,42.18,1,50,50
pickplace_push,config_1,4650000,4650000,push-v3,1,1.0,,131.5413784001467,,38.34,38.34,1,50,50
pickplace_push,config_1,4700000,4700000,pick-place-v3,0,1.0,,59.20061865984364,,42.0,42.0,1,50,50
pickplace_push,config_1,4700000,4700000,push-v3,1,1.0,,183.393759732167,,44.6,44.6,1,50,50
pickplace_push,config_1,4750000,4750000,pick-place-v3,0,1.0,,59.295305878189986,,42.6,42.6,1,50,50
pickplace_push,config_1,4750000,4750000,push-v3,1,1.0,,141.56716828076955,,39.4,39.4,1,50,50
pickplace_push,config_1,4800000,4800000,pick-place-v3,0,1.0,,59.05496614488704,,42.64,42.64,1,50,50
pickplace_push,config_1,4800000,4800000,push-v3,1,1.0,,146.79814195923328,,39.86,39.86,1,50,50
pickplace_push,config_1,4850000,4850000,pick-place-v3,0,1.0,,58.99116137458941,,42.66,42.66,1,50,50
pickplace_push,config_1,4850000,4850000,push-v3,1,1.0,,145.81732441392833,,39.68,39.68,1,50,50
pickplace_push,config_1,4900000,4900000,pick-place-v3,0,1.0,,59.971726511613696,,42.8,42.8,1,50,50
pickplace_push,config_1,4900000,4900000,push-v3,1,1.0,,146.97704936114576,,38.94,38.94,1,50,50
pickplace_push,config_1,4950000,4950000,pick-place-v3,0,1.0,,59.777678528311306,,43.14,43.14,1,50,50
pickplace_push,config_1,4950000,4950000,push-v3,1,1.0,,138.98911327119774,,38.32,38.32,1,50,50
pickplace_push,config_1,5000000,5000000,pick-place-v3,0,1.0,,60.51638986050571,,44.22,44.22,1,50,50
pickplace_push,config_1,5000000,5000000,push-v3,1,1.0,,136.91729772603495,,38.26,38.26,1,50,50
pickplace_push,config_1,5050000,5050000,pick-place-v3,0,1.0,,60.647590605312296,,43.48,43.48,1,50,50
pickplace_push,config_1,5050000,5050000,push-v3,1,1.0,,149.1485783762291,,39.8,39.8,1,50,50
pickplace_push,config_1,5100000,5100000,pick-place-v3,0,1.0,,61.08157689470956,,43.48,43.48,1,50,50
pickplace_push,config_1,5100000,5100000,push-v3,1,1.0,,135.79461044537854,,38.22,38.22,1,50,50
pickplace_push,config_1,5150000,5150000,pick-place-v3,0,1.0,,61.17566202569096,,43.42,43.42,1,50,50
pickplace_push,config_1,5150000,5150000,push-v3,1,1.0,,130.9486700762743,,37.9,37.9,1,50,50
pickplace_push,config_1,5200000,5200000,pick-place-v3,0,1.0,,60.44426676615518,,43.06,43.06,1,50,50
pickplace_push,config_1,5200000,5200000,push-v3,1,1.0,,134.40732533942796,,38.16,38.16,1,50,50
pickplace_push,config_1,5250000,5250000,pick-place-v3,0,1.0,,61.51722659099931,,43.64,43.64,1,50,50
pickplace_push,config_1,5250000,5250000,push-v3,1,1.0,,135.5514170641971,,38.54,38.54,1,50,50
pickplace_push,config_1,5300000,5300000,pick-place-v3,0,1.0,,61.171381170182464,,43.22,43.22,1,50,50
pickplace_push,config_1,5300000,5300000,push-v3,1,1.0,,135.09820760112365,,38.32,38.32,1,50,50
pickplace_push,config_1,5350000,5350000,pick-place-v3,0,1.0,,59.1887871243763,,42.34,42.34,1,50,50
pickplace_push,config_1,5350000,5350000,push-v3,1,1.0,,134.50896232989896,,37.8,37.8,1,50,50
pickplace_push,config_1,5400000,5400000,pick-place-v3,0,1.0,,59.63700588092462,,41.78,41.78,1,50,50
pickplace_push,config_1,5400000,5400000,push-v3,1,1.0,,138.41785232094983,,38.3,38.3,1,50,50
pickplace_push,config_1,5450000,5450000,pick-place-v3,0,1.0,,58.51126393090412,,42.14,42.14,1,50,50
pickplace_push,config_1,5450000,5450000,push-v3,1,1.0,,134.52009035357412,,37.7,37.7,1,50,50
pickplace_push,config_1,5500000,5500000,pick-place-v3,0,1.0,,58.983639150315014,,42.76,42.76,1,50,50
pickplace_push,config_1,5500000,5500000,push-v3,1,1.0,,137.7184904654515,,37.7,37.7,1,50,50
pickplace_push,config_1,5550000,5550000,pick-place-v3,0,1.0,,59.034945044818194,,42.48,42.48,1,50,50
pickplace_push,config_1,5550000,5550000,push-v3,1,1.0,,135.5333364454885,,37.54,37.54,1,50,50
pickplace_push,config_1,5600000,5600000,pick-place-v3,0,1.0,,58.82128438992053,,42.18,42.18,1,50,50
pickplace_push,config_1,5600000,5600000,push-v3,1,1.0,,137.36578200425993,,37.54,37.54,1,50,50
pickplace_push,config_1,5650000,5650000,pick-place-v3,0,1.0,,58.56625860012507,,42.14,42.14,1,50,50
pickplace_push,config_1,5650000,5650000,push-v3,1,1.0,,135.45688988565516,,37.58,37.58,1,50,50
pickplace_push,config_1,5700000,5700000,pick-place-v3,0,1.0,,57.85969978139543,,42.46,42.46,1,50,50
pickplace_push,config_1,5700000,5700000,push-v3,1,0.96,,131.72678384121406,,56.1,37.604166666666664,1,50,50
pickplace_push,config_1,5750000,5750000,pick-place-v3,0,1.0,,58.67070757524297,,42.84,42.84,1,50,50
pickplace_push,config_1,5750000,5750000,push-v3,1,0.98,,143.72482396825717,,47.34,38.10204081632653,1,50,50
pickplace_push,config_1,5800000,5800000,pick-place-v3,0,1.0,,56.937688632974975,,42.02,42.02,1,50,50
pickplace_push,config_1,5800000,5800000,push-v3,1,0.96,,137.5837236330926,,56.18,37.6875,1,50,50
pickplace_push,config_1,5850000,5850000,pick-place-v3,0,1.0,,56.64618646191359,,42.0,42.0,1,50,50
pickplace_push,config_1,5850000,5850000,push-v3,1,0.94,,152.84872253299108,,65.1,37.340425531914896,1,50,50
pickplace_push,config_1,5900000,5900000,pick-place-v3,0,1.0,,56.397980952696834,,42.4,42.4,1,50,50
pickplace_push,config_1,5900000,5900000,push-v3,1,0.94,,142.16539280070737,,66.76,39.1063829787234,1,50,50
pickplace_push,config_1,5950000,5950000,pick-place-v3,0,1.0,,55.79574143520495,,42.4,42.4,1,50,50
